"ID","REFERENCE","INVOICE_DATE","ORDER_ID","AMOUNT","DESCRIPTION","STATUS","HOLD_REASON"
85,INV_PO003.1,2022-03-22 00:00:00.000,236,5000,Purchase of screens.,Paid,
86,INV_PO001,2022-02-28 00:00:00.000,186,,Part payment for vehicle spare parts,Paid,
87,INV_PO005.1,2022-05-18 00:00:00.000,153,5000,,Paid,
88,INV_PO001.1,2022-04-04 00:00:00.000,217,1100,Final payment for vehicle spare parts,Paid,
89,INV_PO010.1,2022-08-15 00:00:00.000,202,,Electronic spare parts - Inv 1,Paid,
90,INV_PO006.3,2022-05-21 00:00:00.000,160,,Third delivery,Paid,
91,INV_PO006.3,2022-05-21 00:00:00.000,178,,Third delivery,Paid,
92,,,203,,,,
93,INV_PO012.1,2022-08-07 00:00:00.000,204,,Vehicle spare parts - Part Pay 1,Paid,
94,INV_PO006.4,2022-06-17 00:00:00.000,138,50200,Fourth delivery,Paid,
95,INV_PO012.2,2022-09-04 00:00:00.000,256,,Vehicle spare parts - Part Pay 2,Paid,
96,INV_PO012.3,2022-09-29 00:00:00.000,176,12600,Vehicle spare parts - Part Pay 3,Paid,
97,INV_PO012.3,2022-09-29 00:00:00.000,194,12600,Vehicle spare parts - Part Pay 3,Paid,
98,INV_PO012.3,2022-09-29 00:00:00.000,241,12600,Vehicle spare parts - Part Pay 3,Paid,
99,INV_PO006.5,2022-07-27 00:00:00.000,177,70800,Fifth delivery,Paid,
100,INV_PO013.1,2022-09-28 00:00:00.000,224,1974000,Car purchase,Paid,
101,INV_PO006.6,2022-08-16 00:00:00.000,170,,Sixth delivery,Paid,
102,INV_PO007.1,2022-07-30 00:00:00.000,225,4500,Trip for Saunders,Paid,
103,INV_PO007.1,2022-07-30 00:00:00.000,259,4800,Trip for Shobnee,Paid,
104,INV_PO007.1,2022-07-30 00:00:00.000,179,3700,Trip for Mikaen,Paid,
105,INV_PO014.1,2022-10-03 00:00:00.000,144,,Invoice payment SN#001,Paid,
106,INV_PO014.2,2022-10-15 00:00:00.000,211,,Invoice payment SN#002,Paid,
107,INV_PO014.3,2022-10-27 00:00:00.000,147,15900,Invoice payment SN#003,Paid,
108,INV_PO014.4,2022-11-05 00:00:00.000,266,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
109,INV_PO014.3,2022-10-27 00:00:00.000,163,,Invoice payment SN#003,Paid,
110,INV_PO014.1,2022-10-03 00:00:00.000,143,17300,Invoice payment SN#001,Paid,
111,INV_PO014.1,2022-10-03 00:00:00.000,145,17300,Invoice payment SN#001,Paid,
112,INV_PO014.1,2022-10-03 00:00:00.000,165,4275,Invoice payment SN#001,Paid,
113,INV_PO014.1,2022-10-03 00:00:00.000,198,4275,Invoice payment SN#001,Paid,
114,INV_PO014.3,2022-10-27 00:00:00.000,261,900,Invoice payment SN#003,Pending,Pointers not compatible with system
115,INV_PO014.4,2022-11-05 00:00:00.000,181,,Invoice payment SN#004,Paid,
116,INV_PO014.2,2022-10-15 00:00:00.000,245,3550,Invoice payment SN#002,Pending,
117,INV_PO014.1,2022-10-03 00:00:00.000,230,,Invoice payment SN#001,Paid,
118,INV_PO014.1,2022-10-03 00:00:00.000,245,,Invoice payment SN#001,Paid,
119,INV_PO014.1,2022-10-03 00:00:00.000,149,72500,Invoice payment SN#001,Pending,
120,,,209,,,,
121,,,266,,,,
122,,,199,,,,
123,INV_PO001,2022-02-28 00:00:00.000,213,,Part payment for vehicle spare parts,Paid,
124,INV_PO003.1,2022-03-22 00:00:00.000,167,20300,Purchase of screens.,Paid,
125,INV_PO008.2,2022-08-28 00:00:00.000,173,,Computer oders invoice - 2,Paid,
126,INV_PO008.2,2022-08-28 00:00:00.000,139,23000,Computer oders invoice - 2,Paid,
127,INV_PO006.3,2022-05-21 00:00:00.000,138,,Third delivery,Paid,
128,INV_PO006.3,2022-05-21 00:00:00.000,170,,Third delivery,Paid,
129,INV_PO006.4,2022-06-17 00:00:00.000,160,50200,Fourth delivery,Paid,
130,INV_PO012.2,2022-09-04 00:00:00.000,255,40000,Vehicle spare parts - Part Pay 2,Paid,
131,INV_PO012.1,2022-08-07 00:00:00.000,223,37800,Vehicle spare parts - Part Pay 1,Paid,
132,INV_PO012.2,2022-09-04 00:00:00.000,193,,Vehicle spare parts - Part Pay 2,Paid,
133,INV_PO012.2,2022-09-04 00:00:00.000,223,,Vehicle spare parts - Part Pay 2,Paid,
134,INV_PO012.3,2022-09-29 00:00:00.000,140,28000,Vehicle spare parts - Part Pay 3,Paid,
135,INV_PO012.2,2022-09-04 00:00:00.000,156,,Vehicle spare parts - Part Pay 2,Paid,
136,INV_PO006.5,2022-07-27 00:00:00.000,170,70800,Fifth delivery,Paid,
137,INV_PO013.1,2022-09-28 00:00:00.000,243,1091125,Car purchase,Paid,
138,INV_PO006.6,2022-08-16 00:00:00.000,178,,Sixth delivery,Paid,
139,INV_PO006.2,2022-04-18 00:00:00.000,170,4300,Second delivery,Paid,
140,INV_PO014.1,2022-10-03 00:00:00.000,207,,Invoice payment SN#001,Paid,
141,INV_PO014.2,2022-10-15 00:00:00.000,143,13250,Invoice payment SN#002,Paid,
142,INV_PO014.2,2022-10-15 00:00:00.000,180,,Invoice payment SN#002,Paid,
143,INV_PO014.3,2022-10-27 00:00:00.000,232,15900,Invoice payment SN#003,Paid,
144,INV_PO014.4,2022-11-05 00:00:00.000,212,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
145,INV_PO014.1,2022-10-03 00:00:00.000,261,4275,Invoice payment SN#001,Paid,
146,INV_PO014.4,2022-11-05 00:00:00.000,197,11900,Invoice payment SN#004,Paid,
147,INV_PO014.4,2022-11-05 00:00:00.000,198,11900,Invoice payment SN#004,Paid,
148,INV_PO014.1,2022-10-03 00:00:00.000,230,7920,Invoice payment SN#001,Paid,
149,INV_PO014.1,2022-10-03 00:00:00.000,232,7920,Invoice payment SN#001,Paid,
150,INV_PO014.2,2022-10-15 00:00:00.000,230,3550,Invoice payment SN#002,Pending,
151,INV_PO014.2,2022-10-15 00:00:00.000,264,3550,Invoice payment SN#002,Pending,
152,,,148,,,,
153,,,162,,,,
154,,,247,,,,
155,,,265,,,,
156,,,248,,,,
157,INV_PO001,2022-02-28 00:00:00.000,182,,Part payment for vehicle spare parts,Paid,
158,INV_PO003.2,2022-05-15 00:00:00.000,215,,Final payment for purchase of screens.,Paid,
159,INV_PO002.3,2022-08-05 00:00:00.000,183,249000,Final payment for purchase of car,Pending,
160,INV_PO005.2,2022-06-22 00:00:00.000,216,8000,,Paid,
161,INV_PO006.1,2022-03-22 00:00:00.000,160,24300,First delivery,Paid,
162,INV_PO006.1,2022-03-22 00:00:00.000,178,24300,First delivery,Paid,
163,INV_PO011.1,2022-09-18 00:00:00.000,172,,Stationeries,Paid,
164,INV_PO011.1,2022-09-18 00:00:00.000,174,40000,Stationeries,Paid,
165,INV_PO012.2,2022-09-04 00:00:00.000,221,40000,Vehicle spare parts - Part Pay 2,Paid,
166,INV_PO012.1,2022-08-07 00:00:00.000,206,37800,Vehicle spare parts - Part Pay 1,Paid,
167,INV_PO006.5,2022-07-27 00:00:00.000,138,70800,Fifth delivery,Paid,
168,INV_PO006.6,2022-08-16 00:00:00.000,177,,Sixth delivery,Paid,
169,INV_PO007.1,2022-07-30 00:00:00.000,227,4200,Trip for Mike,Paid,
170,,,195,,,,
171,INV_PO014.3,2022-10-27 00:00:00.000,210,,Invoice payment SN#003,Paid,
172,INV_PO014.1,2022-10-03 00:00:00.000,244,17300,Invoice payment SN#001,Paid,
173,INV_PO014.1,2022-10-03 00:00:00.000,262,17300,Invoice payment SN#001,Paid,
174,INV_PO014.1,2022-10-03 00:00:00.000,244,13500,Invoice payment SN#001,Paid,
175,INV_PO014.1,2022-10-03 00:00:00.000,180,4275,Invoice payment SN#001,Paid,
176,INV_PO014.3,2022-10-27 00:00:00.000,165,900,Invoice payment SN#003,Pending,Pointers not compatible with system
177,INV_PO014.1,2022-10-03 00:00:00.000,233,,Invoice payment SN#001,Paid,
178,INV_PO014.3,2022-10-27 00:00:00.000,162,5300,Invoice payment SN#003,Paid,
179,INV_PO014.3,2022-10-27 00:00:00.000,247,5300,Invoice payment SN#003,Paid,
180,INV_PO014.1,2022-10-03 00:00:00.000,267,72500,Invoice payment SN#001,Pending,
181,,,212,,,,
182,,,249,,,,
183,INV_PO001,2022-02-28 00:00:00.000,200,800,Part payment for vehicle spare parts,Paid,
184,,,188,,,,
185,INV_PO001.1,2022-04-04 00:00:00.000,271,3000,Final payment for vehicle spare parts,Paid,
186,,,273,,,,
187,INV_PO006.1,2022-03-22 00:00:00.000,138,24300,First delivery,Paid,
188,INV_PO006.1,2022-03-22 00:00:00.000,170,24300,First delivery,Paid,
189,INV_PO010.1,2022-09-02 00:00:00.000,154,28000,Electronic spare parts - Inv 2,Paid,
190,INV_PO006.4,2022-06-17 00:00:00.000,178,50200,Fourth delivery,Paid,
191,INV_PO012.2,2022-09-04 00:00:00.000,222,,Vehicle spare parts - Part Pay 2,Paid,
192,INV_PO012.3,2022-09-29 00:00:00.000,193,28000,Vehicle spare parts - Part Pay 3,Paid,
193,INV_PO012.3,2022-09-29 00:00:00.000,223,28000,Vehicle spare parts - Part Pay 3,Paid,
194,INV_PO012.3,2022-09-29 00:00:00.000,194,43750,Vehicle spare parts - Part Pay 3,Paid,
195,INV_PO006.6,2022-08-16 00:00:00.000,239,,Sixth delivery,Paid,
196,INV_PO007.1,2022-07-30 00:00:00.000,229,4800,Trip for Shobnee,Paid,
197,INV_PO006.2,2022-04-18 00:00:00.000,177,4300,Second delivery,Paid,
198,INV_PO006.2,2022-04-18 00:00:00.000,239,4300,Second delivery,Paid,
199,INV_PO014.1,2022-10-03 00:00:00.000,210,,Invoice payment SN#001,Paid,
200,INV_PO014.1,2022-10-03 00:00:00.000,231,,Invoice payment SN#001,Paid,
201,INV_PO014.2,2022-10-15 00:00:00.000,261,,Invoice payment SN#002,Paid,
202,INV_PO014.3,2022-10-27 00:00:00.000,230,15900,Invoice payment SN#003,Paid,
203,INV_PO014.3,2022-10-27 00:00:00.000,264,15900,Invoice payment SN#003,Paid,
204,INV_PO014.4,2022-11-05 00:00:00.000,247,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
205,INV_PO014.1,2022-10-03 00:00:00.000,145,13500,Invoice payment SN#001,Paid,
206,INV_PO014.1,2022-10-03 00:00:00.000,164,13500,Invoice payment SN#001,Paid,
207,INV_PO014.1,2022-10-03 00:00:00.000,146,4275,Invoice payment SN#001,Paid,
208,INV_PO014.3,2022-10-27 00:00:00.000,260,900,Invoice payment SN#003,Pending,Pointers not compatible with system
209,INV_PO014.4,2022-11-05 00:00:00.000,180,11900,Invoice payment SN#004,Paid,
210,INV_PO014.4,2022-11-05 00:00:00.000,181,11900,Invoice payment SN#004,Paid,
211,INV_PO014.1,2022-10-03 00:00:00.000,233,7920,Invoice payment SN#001,Paid,
212,INV_PO014.1,2022-10-03 00:00:00.000,264,7920,Invoice payment SN#001,Paid,
213,INV_PO014.1,2022-10-03 00:00:00.000,166,,Invoice payment SN#001,Paid,
214,INV_PO014.1,2022-10-03 00:00:00.000,232,,Invoice payment SN#001,Paid,
215,INV_PO014.3,2022-10-27 00:00:00.000,148,5300,Invoice payment SN#003,Paid,
216,INV_PO014.3,2022-10-27 00:00:00.000,234,5300,Invoice payment SN#003,Paid,
217,INV_PO014.3,2022-10-27 00:00:00.000,162,12125,Invoice payment SN#003,Paid,
218,INV_PO014.3,2022-10-27 00:00:00.000,265,12125,Invoice payment SN#003,Paid,
219,INV_PO014.1,2022-10-03 00:00:00.000,212,72500,Invoice payment SN#001,Pending,
220,INV_PO014.1,2022-10-03 00:00:00.000,265,72500,Invoice payment SN#001,Pending,
221,INV_PO001,2022-02-28 00:00:00.000,150,600,Part payment for vehicle spare parts,Paid,
222,INV_PO001,2022-02-28 00:00:00.000,235,600,Part payment for vehicle spare parts,Paid,
223,INV_PO004,2022-02-15 00:00:00.000,152,,Payment for pen,Paid,
224,INV_PO002.2,2022-05-02 00:00:00.000,183,,Part payment for purchase of car,Paid,
225,,,214,,,,
226,INV_PO003.2,2022-05-15 00:00:00.000,253,,Final payment for purchase of screens.,Paid,
227,INV_PO001.1,2022-04-04 00:00:00.000,272,1100,Final payment for vehicle spare parts,Paid,
228,INV_PO008.1,2022-08-02 00:00:00.000,173,15250,Computer oders invoice - 1,Paid,
229,INV_PO010.1,2022-08-15 00:00:00.000,220,21000,Electronic spare parts - Inv 1,Paid,
230,,,192,,,,
231,INV_PO008.2,2022-08-28 00:00:00.000,139,,Vehicle spare parts - Part Pay 2,Paid,
232,INV_PO008.2,2022-08-28 00:00:00.000,238,,Vehicle spare parts - Part Pay 2,Paid,
233,INV_PO012.1,2022-08-07 00:00:00.000,140,37800,Vehicle spare parts - Part Pay 1,Paid,
234,INV_PO012.2,2022-09-04 00:00:00.000,206,,Vehicle spare parts - Part Pay 2,Paid,
235,INV_PO013.1,2022-09-28 00:00:00.000,157,,Car purchase,Paid,
236,INV_PO006.6,2022-08-16 00:00:00.000,160,,Sixth delivery,Paid,
237,INV_PO007.1,2022-07-30 00:00:00.000,226,4500,Trip for Saunders,Paid,
238,INV_PO007.1,2022-07-30 00:00:00.000,141,4200,Trip for Mike,Paid,
239,INV_PO006.2,2022-04-18 00:00:00.000,178,4300,Second delivery,Paid,
240,INV_PO014.1,2022-10-03 00:00:00.000,163,,Invoice payment SN#001,Paid,
241,INV_PO014.2,2022-10-15 00:00:00.000,244,13250,Invoice payment SN#002,Paid,
242,INV_PO014.2,2022-10-15 00:00:00.000,181,,Invoice payment SN#002,Paid,
243,INV_PO014.3,2022-10-27 00:00:00.000,166,15900,Invoice payment SN#003,Paid,
244,INV_PO014.3,2022-10-27 00:00:00.000,233,15900,Invoice payment SN#003,Paid,
245,INV_PO014.4,2022-11-05 00:00:00.000,209,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
246,INV_PO014.4,2022-11-05 00:00:00.000,265,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
247,,,207,,,,
248,,,210,,,,
249,INV_PO014.3,2022-10-27 00:00:00.000,144,,Invoice payment SN#003,Paid,
250,INV_PO014.3,2022-10-27 00:00:00.000,207,,Invoice payment SN#003,Paid,
251,INV_PO014.1,2022-10-03 00:00:00.000,197,4275,Invoice payment SN#001,Paid,
252,INV_PO014.1,2022-10-03 00:00:00.000,211,4275,Invoice payment SN#001,Paid,
253,INV_PO014.4,2022-11-05 00:00:00.000,165,11900,Invoice payment SN#004,Paid,
254,INV_PO014.4,2022-11-05 00:00:00.000,196,11900,Invoice payment SN#004,Paid,
255,INV_PO014.1,2022-10-03 00:00:00.000,147,,Invoice payment SN#001,Paid,
256,INV_PO014.3,2022-10-27 00:00:00.000,212,5300,Invoice payment SN#003,Paid,
257,INV_PO014.3,2022-10-27 00:00:00.000,265,5300,Invoice payment SN#003,Paid,
258,INV_PO014.3,2022-10-27 00:00:00.000,266,5300,Invoice payment SN#003,Paid,
259,INV_PO014.3,2022-10-27 00:00:00.000,266,12125,Invoice payment SN#003,Paid,
260,INV_PO014.3,2022-10-27 00:00:00.000,267,12125,Invoice payment SN#003,Paid,
261,INV_PO014.1,2022-10-03 00:00:00.000,209,72500,Invoice payment SN#001,Pending,
262,INV_PO003.1,2022-03-22 00:00:00.000,269,20300,Purchase of screens.,Paid,
263,,,168,,,,
264,INV_PO004,2022-02-15 00:00:00.000,187,,Payment for pencil,Paid,
265,INV_PO004.1,2022-03-20 00:00:00.000,169,3000,Paper reams.,Paid,
266,INV_PO005.2,2022-06-22 00:00:00.000,189,,,Paid,
267,,,190,,,,
268,,,218,,,,
269,,,191,,,,
270,INV_PO010.1,2022-09-02 00:00:00.000,154,18200,Electronic spare parts - Inv 2,Paid,
271,INV_PO010.1,2022-09-02 00:00:00.000,219,18200,Electronic spare parts - Inv 2,Paid,
272,INV_PO006.4,2022-06-17 00:00:00.000,177,50200,Fourth delivery,Paid,
273,INV_PO012.2,2022-09-04 00:00:00.000,205,40000,Vehicle spare parts - Part Pay 2,Paid,
274,INV_PO012.1,2022-08-07 00:00:00.000,193,37800,Vehicle spare parts - Part Pay 1,Paid,
275,INV_PO012.3,2022-09-29 00:00:00.000,222,28000,Vehicle spare parts - Part Pay 3,Paid,
276,INV_PO012.1,2022-08-07 00:00:00.000,240,7250,Vehicle spare parts - Part Pay 1,Paid,
277,INV_PO012.3,2022-09-29 00:00:00.000,176,43750,Vehicle spare parts - Part Pay 3,Paid,
278,INV_PO012.3,2022-09-29 00:00:00.000,258,12600,Vehicle spare parts - Part Pay 3,Paid,
279,INV_PO006.5,2022-07-27 00:00:00.000,239,70800,Fifth delivery,Paid,
280,,,159,,,,
281,,,161,,,,
282,INV_PO014.2,2022-10-15 00:00:00.000,145,13250,Invoice payment SN#002,Paid,
283,INV_PO014.2,2022-10-15 00:00:00.000,164,13250,Invoice payment SN#002,Paid,
284,INV_PO014.2,2022-10-15 00:00:00.000,197,,Invoice payment SN#002,Paid,
285,INV_PO014.3,2022-10-27 00:00:00.000,245,15900,Invoice payment SN#003,Paid,
286,INV_PO014.3,2022-10-27 00:00:00.000,246,15900,Invoice payment SN#003,Paid,
287,INV_PO014.4,2022-11-05 00:00:00.000,148,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
288,INV_PO014.4,2022-11-05 00:00:00.000,162,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
289,INV_PO014.4,2022-11-05 00:00:00.000,234,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
290,INV_PO014.4,2022-11-05 00:00:00.000,267,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
291,,,144,,,,
292,,,163,,,,
293,,,231,,,,
294,INV_PO014.1,2022-10-03 00:00:00.000,262,13500,Invoice payment SN#001,Paid,
295,INV_PO014.1,2022-10-03 00:00:00.000,260,4275,Invoice payment SN#001,Paid,
296,INV_PO014.3,2022-10-27 00:00:00.000,181,900,Invoice payment SN#003,Pending,Pointers not compatible with system
297,INV_PO014.3,2022-10-27 00:00:00.000,197,900,Invoice payment SN#003,Pending,Pointers not compatible with system
298,INV_PO014.4,2022-11-05 00:00:00.000,211,,Invoice payment SN#004,Paid,
299,INV_PO014.4,2022-11-05 00:00:00.000,261,,Invoice payment SN#004,Paid,
300,INV_PO014.1,2022-10-03 00:00:00.000,147,7920,Invoice payment SN#001,Paid,
301,INV_PO014.2,2022-10-15 00:00:00.000,232,3550,Invoice payment SN#002,Pending,
302,INV_PO014.1,2022-10-03 00:00:00.000,246,,Invoice payment SN#001,Paid,
303,INV_PO014.1,2022-10-03 00:00:00.000,264,,Invoice payment SN#001,Paid,
304,INV_PO014.3,2022-10-27 00:00:00.000,149,5300,Invoice payment SN#003,Paid,
305,INV_PO014.3,2022-10-27 00:00:00.000,209,5300,Invoice payment SN#003,Paid,
306,INV_PO014.3,2022-10-27 00:00:00.000,267,5300,Invoice payment SN#003,Paid,
307,INV_PO014.3,2022-10-27 00:00:00.000,149,12125,Invoice payment SN#003,Paid,
308,INV_PO014.3,2022-10-27 00:00:00.000,209,12125,Invoice payment SN#003,Paid,
309,INV_PO014.3,2022-10-27 00:00:00.000,234,12125,Invoice payment SN#003,Paid,
310,INV_PO014.1,2022-10-03 00:00:00.000,162,72500,Invoice payment SN#001,Pending,
311,INV_PO014.1,2022-10-03 00:00:00.000,247,72500,Invoice payment SN#001,Pending,
312,INV_PO014.1,2022-10-03 00:00:00.000,266,72500,Invoice payment SN#001,Pending,
313,,,149,,,,
314,,,267,,,,
315,INV_PO002.1,2022-03-01 00:00:00.000,183,100000,Part payment for purchase of car,Paid,
316,,,184,,,,
317,,,268,,,,
318,INV_PO003.1,2022-03-22 00:00:00.000,151,,Purchase of screens.,Paid,
319,INV_PO003.1,2022-03-22 00:00:00.000,250,5000,Purchase of screens.,Paid,
320,INV_PO005.1,2022-05-18 00:00:00.000,270,,,Pending,Damaged magazine
321,INV_PO001.1,2022-04-04 00:00:00.000,201,3000,Final payment for vehicle spare parts,Paid,
322,INV_PO006.1,2022-03-22 00:00:00.000,239,24300,First delivery,Paid,
323,,,171,,,,
324,INV_PO008.1,2022-08-02 00:00:00.000,238,25000,Computer oders invoice - 1,Paid,
325,,,433,,,,
326,INV_PO010.1,2022-08-15 00:00:00.000,512,,Electronic spare parts - Inv 1,Paid,
327,INV_PO010.1,2022-08-15 00:00:00.000,237,,Electronic spare parts - Inv 1,Paid,
328,INV_PO010.1,2022-09-02 00:00:00.000,219,28000,Electronic spare parts - Inv 2,Paid,
329,INV_PO010.1,2022-09-02 00:00:00.000,309,28000,Electronic spare parts - Inv 2,Paid,
330,INV_PO010.1,2022-09-02 00:00:00.000,400,18200,Electronic spare parts - Inv 2,Paid,
331,INV_PO008.2,2022-08-28 00:00:00.000,438,23000,Computer oders invoice - 2,Paid,
332,INV_PO006.3,2022-05-21 00:00:00.000,177,,Third delivery,Paid,
333,INV_PO006.3,2022-05-21 00:00:00.000,276,,Third delivery,Paid,
334,INV_PO006.3,2022-05-21 00:00:00.000,341,,Third delivery,Paid,
335,INV_PO006.3,2022-05-21 00:00:00.000,480,,Third delivery,Paid,
336,INV_PO006.4,2022-06-17 00:00:00.000,170,50200,Fourth delivery,Paid,
337,INV_PO006.4,2022-06-17 00:00:00.000,283,50200,Fourth delivery,Paid,
338,INV_PO008.2,2022-08-28 00:00:00.000,438,,Vehicle spare parts - Part Pay 2,Paid,
339,INV_PO012.2,2022-09-04 00:00:00.000,514,40000,Vehicle spare parts - Part Pay 2,Paid,
340,INV_PO012.2,2022-09-04 00:00:00.000,204,40000,Vehicle spare parts - Part Pay 2,Paid,
341,INV_PO012.1,2022-08-07 00:00:00.000,222,37800,Vehicle spare parts - Part Pay 1,Paid,
342,INV_PO012.2,2022-09-04 00:00:00.000,485,,Vehicle spare parts - Part Pay 2,Paid,
343,INV_PO012.2,2022-09-04 00:00:00.000,280,,Vehicle spare parts - Part Pay 2,Paid,
344,INV_PO012.2,2022-09-04 00:00:00.000,376,,Vehicle spare parts - Part Pay 2,Paid,
345,INV_PO012.1,2022-08-07 00:00:00.000,257,7250,Vehicle spare parts - Part Pay 1,Paid,
346,INV_PO012.3,2022-09-29 00:00:00.000,258,43750,Vehicle spare parts - Part Pay 3,Paid,
347,INV_PO012.3,2022-09-29 00:00:00.000,488,12600,Vehicle spare parts - Part Pay 3,Paid,
348,INV_PO012.3,2022-09-29 00:00:00.000,351,12600,Vehicle spare parts - Part Pay 3,Paid,
349,INV_PO006.5,2022-07-27 00:00:00.000,160,70800,Fifth delivery,Paid,
350,INV_PO006.5,2022-07-27 00:00:00.000,178,70800,Fifth delivery,Paid,
351,INV_PO006.5,2022-07-27 00:00:00.000,283,70800,Fifth delivery,Paid,
352,INV_PO006.5,2022-07-27 00:00:00.000,320,70800,Fifth delivery,Paid,
353,INV_PO006.5,2022-07-27 00:00:00.000,341,70800,Fifth delivery,Paid,
354,,,242,,,,
1417,INV_PO014.1,2022-10-03 00:00:00.000,875,17300,Invoice payment SN#001,Paid,
1418,INV_PO014.1,2022-10-03 00:00:00.000,527,13500,Invoice payment SN#001,Paid,
1419,INV_PO014.1,2022-10-03 00:00:00.000,566,13500,Invoice payment SN#001,Paid,
1420,INV_PO014.1,2022-10-03 00:00:00.000,629,13500,Invoice payment SN#001,Paid,
1421,INV_PO014.1,2022-10-03 00:00:00.000,143,13500,Invoice payment SN#001,Paid,
1422,INV_PO014.1,2022-10-03 00:00:00.000,263,13500,Invoice payment SN#001,Paid,
1423,INV_PO014.1,2022-10-03 00:00:00.000,381,13500,Invoice payment SN#001,Paid,
1424,INV_PO014.1,2022-10-03 00:00:00.000,717,13500,Invoice payment SN#001,Paid,
1425,INV_PO014.1,2022-10-03 00:00:00.000,833,13500,Invoice payment SN#001,Paid,
1426,INV_PO014.1,2022-10-03 00:00:00.000,632,4275,Invoice payment SN#001,Paid,
1427,INV_PO014.1,2022-10-03 00:00:00.000,181,4275,Invoice payment SN#001,Paid,
1428,INV_PO014.1,2022-10-03 00:00:00.000,388,4275,Invoice payment SN#001,Paid,
1429,INV_PO014.1,2022-10-03 00:00:00.000,720,4275,Invoice payment SN#001,Paid,
1430,INV_PO014.1,2022-10-03 00:00:00.000,771,4275,Invoice payment SN#001,Paid,
1431,INV_PO014.3,2022-10-27 00:00:00.000,623,900,Invoice payment SN#003,Pending,Pointers not compatible with system
1432,INV_PO014.3,2022-10-27 00:00:00.000,624,900,Invoice payment SN#003,Pending,Pointers not compatible with system
1433,INV_PO014.3,2022-10-27 00:00:00.000,631,900,Invoice payment SN#003,Pending,Pointers not compatible with system
